Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes,etp_mes
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011.0,8.0,26.986550117677428,10.443823759999617,159.58267603599998
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011.0,8.0,24.996487024516128,9.54429064499962,180.72047116200002
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011.0,8.0,25.458340437161294,-3.73705000413338E-4,154.97637685599997
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011.0,8.0,24.91131083561291,0.08202627499960613,134.555117158
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011.0,8.0,22.830282880516133,-3.73705000413338E-4,131.84251875199996
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011.0,8.0,25.21121922890323,17.96282193499968,137.93306988999996
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011.0,8.0,26.938586826838712,16.33542232999963,122.62992039199999
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011.0,8.0,28.551559219612894,184.44511485999976,141.72047143799995
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011.0,8.0,29.26012036387097,66.7779434199997,139.62204625599998
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011.0,8.0,25.44800352103226,5.35562499499963,177.905510552
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011.0,8.0,23.98705270812903,99.64180210999993,103.53936934600002
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011.0,8.0,18.051595466838712,274.6112929749999,61.67322791000001
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011.0,8.0,19.077982325677425,282.66589101999966,102.771652816
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011.0,8.0,18.404704521806458,278.4428920449998,83.01574744399998
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011.0,8.0,17.185430807999996,20.96355453999979,86.342519074
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011.0,8.0,22.876592264774196,20.579021299999738,97.85826702399999
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011.0,8.0,27.777944416516128,63.097410979999694,130.30708569200002
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011.0,8.0,15.244984912258063,142.09839180499984,65.46062945799999
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011.0,8.0,14.599065479741931,86.76680523499968,68.685038884
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011.0,8.0,13.905871884129033,294.40102150499985,54.61023583399999
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011.0,8.0,16.35530753006452,15.65562249499979,77.692912836
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011.0,8.0,18.555761322838713,42.39441600499978,79.125983692
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011.0,8.0,30.105817928774194,-3.73705000413338E-4,157.279526446
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011.0,9.0,25.705833774400006,-3.616500004000045E-4,161.52755791200002
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011.0,9.0,23.462295715199996,30.968297499999778,120.27558970000001
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011.0,9.0,27.9621896096,0.7549714999996127,184.04724279200002
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011.0,9.0,25.486792224533335,-3.616500004000045E-4,198.88976237199998
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011.0,9.0,26.26611300533333,-3.616500004000045E-4,183.68897507799997
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011.0,9.0,26.739231359466668,0.35670492999960857,152.314959552
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011.0,9.0,23.1580871648,-3.616500004000045E-4,153.696849306
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011.0,9.0,27.794419163733338,24.788298999999654,155.385825672
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011.0,9.0,29.660972188800006,31.28416408999965,147.40157376
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011.0,9.0,28.876239458133337,87.65948373999984,143.255904498
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011.0,9.0,29.274729872,115.53127697499983,138.75196752199997
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011.0,9.0,25.80310645226667,1.764371254999645,185.940943566
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011.0,9.0,24.314820238933336,55.441091559999876,115.66929051999998
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011.0,9.0,18.779962142399995,75.07975345999989,76.15747977600003
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011.0,9.0,21.392580940533332,65.51448911499972,137.57480217600005
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011.0,9.0,19.7577448216,58.99802402999967,113.77558974600001
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011.0,9.0,16.550879686133335,18.402300549999694,94.32677098599999
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011.0,9.0,21.9361258528,26.491231919999734,109.32283387199999
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011.0,9.0,28.237486954133335,67.98648851499979,119.610235374
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011.0,9.0,17.256284625333333,62.55495649999975,94.07086547599998
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011.0,9.0,17.858079208533336,86.62261732499968,105.330707916
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011.0,9.0,14.974150818400002,161.39373250999984,72.67716483999999
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011.0,9.0,16.67001379306667,21.739499739999758,102.61810950999998
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011.0,9.0,18.86669576000001,9.633569344999671,104.307085876
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011.0,9.0,31.554869802666666,-3.616500004000045E-4,177.54724283800002
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011.0,10.0,27.40250762270968,144.9686577749997,139.62204625599998
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011.0,10.0,25.082352341161293,133.6455271899998,127.69684948999998
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011.0,10.0,28.488572944000005,42.47681598499963,183.68897507800003
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011.0,10.0,27.050087695483867,26.999353074999647,193.72047107
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011.0,10.0,24.70636424516129,221.4015058899999,117.97244011
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011.0,10.0,25.05726809135484,223.06323881999987,120.17322749600002
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011.0,10.0,24.265598141419357,121.73873007999978,121.91338496399997
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011.0,10.0,28.95276939096775,93.72960354499972,166.492124806
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011.0,10.0,29.21477575845162,170.10065167499974,147.50393596400002
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011.0,10.0,28.472171703741942,118.79293079499979,140.38976278600003
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011.0,10.0,28.88495922116129,253.4825647699998,134.40157385199998
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011.0,10.0,28.090532760258057,17.82548863499963,206.66928987600002
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011.0,10.0,25.68396085987097,40.60908310499991,130.56299120199998
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011.0,10.0,21.320679649032257,228.46043750999988,95.75984184199997
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011.0,10.0,23.624984992516126,215.78457391999973,149.602361146
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011.0,10.0,21.659179195870966,229.3325039649998,118.53543223200002
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011.0,10.0,17.56555367045161,94.35447005999984,96.47637726999999
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011.0,10.0,24.214740514064506,103.94033439999981,120.070865292
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011.0,10.0,27.854299770322584,151.4988561899999,113.87795195000001
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011.0,10.0,19.74864144412903,179.92684928999972,115.46456611200001
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011.0,10.0,19.43839613470968,167.73851891499976,110.96062913600001
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011.0,10.0,18.20354813393548,212.1452414699999,95.759841842
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011.0,10.0,17.876970497032257,142.07779180999978,105.17716460999999
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011.0,10.0,20.57187344464516,169.3315851949998,112.90551101199998
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011.0,10.0,28.760502750967742,209.30930882499982,133.992125036
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011.0,11.0,24.976075060800003,309.1712299749998,117.76771570199998
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011.0,11.0,24.487005696533334,129.5942068949998,116.69291256
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011.0,11.0,28.793066333866662,2.8012376699996366,180.05511683600002
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011.0,11.0,25.9433898896,32.04636390499971,163.216534278
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011.0,11.0,23.34835992853333,252.01997717999984,111.31889684999999
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011.0,11.0,24.861996854400005,158.4135998999998,129.283463652
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011.0,11.0,23.26005969386667,193.21385811999986,118.17716451800003
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011.0,11.0,30.104609658133334,29.78723111999969,188.14173095200002
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011.0,11.0,29.310334805333348,105.92481263999977,159.99212485200002
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011.0,11.0,28.433456507200003,122.67947523999982,131.484251038
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011.0,11.0,28.13380538826667,209.41232085499982,120.83858182200001
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011.0,11.0,28.479458081066664,10.052435909999616,192.38976241800003
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011.0,11.0,26.26710994346666,52.59829224999976,138.086613196
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011.0,11.0,21.903226894400003,131.6061397399998,116.641731458
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011.0,11.0,23.28128023413333,167.86899760499975,155.437006774
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011.0,11.0,22.106175014400005,130.82333992999972,141.157479316
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011.0,11.0,16.621519873866664,106.42607918499988,89.15747968400001
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011.0,11.0,23.57195890986667,66.4140222299998,114.696849582
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011.0,11.0,27.692161795199997,190.41225879999985,114.85039288800002
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011.0,11.0,22.584990157866667,46.576227044999655,158.763778404
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011.0,11.0,23.3708622464,51.279892569999646,162.09055003399996
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011.0,11.0,18.4943393672,105.97287929499984,107.37795199599998
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011.0,11.0,17.428470082933334,211.55472033499981,106.303148854
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011.0,11.0,20.225095176533333,104.00214643999973,122.22047157600001
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011.0,11.0,27.163072485866667,275.57263812999986,105.12598350800002
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011.0,12.0,25.380744653419352,233.45250296499978,131.688975446
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011.0,12.0,25.829642464516123,38.095883714999786,144.791337558
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011.0,12.0,29.293198495483875,12.236023324999621,194.027557682
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011.0,12.0,26.851067603612904,9.97689053999963,183.12598295600003
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011.0,12.0,23.831034187354838,331.42607918499965,118.17716451800001
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011.0,12.0,24.82062162477419,291.1874222849999,111.77952676799997
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011.0,12.0,23.831034187354835,350.07594132500003,118.07480231400001
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011.0,12.0,30.010718300387094,85.02267232499977,172.889762556
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011.0,12.0,28.141803864258076,195.56911215999983,133.275589608
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011.0,12.0,28.06655111483871,160.63838730499984,130.562991202
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011.0,12.0,28.214162277161297,162.59538682999988,122.93700700400002
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011.0,12.0,29.14613863535484,39.428016724999594,214.039368564
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011.0,12.0,27.240424777806446,15.367222564999679,145.405510782
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011.0,12.0,24.006348284903225,159.78692084499986,124.523621166
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011.0,12.0,24.88498615587097,45.278415304999726,178.77558928600004
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011.0,12.0,23.713468994580648,65.87841030499976,161.27165240199997
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011.0,12.0,19.03511858012903,269.8526941299999,97.49999931
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011.0,12.0,26.20066884077419,151.62245615999976,125.08661328799998
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011.0,12.0,27.12699435148387,405.62039450999987,105.38188901799998
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011.0,12.0,23.667848738064514,13.417089704999626,171.76377831200003
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011.0,12.0,24.13383691716129,176.55531677499968,177.70078614399998
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011.0,12.0,19.942699816258067,127.38312870999988,115.31102280600001
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011.0,12.0,19.499452852645167,158.40672117999983,113.31495982799997
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011.0,12.0,22.248107764129035,187.17804752999987,128.46456601999998
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011.0,12.0,27.506428086193562,243.59456716999992,122.47637708599999
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2012.0,1.0,25.437666604903228,136.48145983499975,130.307085692
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2012.0,1.0,27.030929944258066,10.36829044499973,163.574801992
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2012.0,1.0,29.195204530580646,36.02215088499963,181.078738876
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2012.0,1.0,26.864023205161295,26.710953144999706,168.64173109
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2012.0,1.0,23.382274201806453,341.49947674,107.88976301600002
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2012.0,1.0,24.203300993548392,334.90061167499994,111.011810238
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2012.0,1.0,24.003178297290322,171.30918471499976,131.74015654800002
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2012.0,1.0,29.292371542193553,88.6139381199998,154.413384734
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2012.0,1.0,27.168617667096775,338.7116107499999,128.10629830599999
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2012.0,1.0,27.3189853403871,409.10179366499983,111.728345666
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2012.0,1.0,26.793732175483875,341.2934767899999,99.137794574
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2012.0,1.0,28.954974599741938,20.93608787999966,196.125982864
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2012.0,1.0,26.54936747819355,74.22140827999988,124.47244006400003
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2012.0,1.0,24.75460318709678,357.2310062549999,130.921258916
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2012.0,1.0,25.90820302709678,178.19644970999974,181.69291209999997
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2012.0,1.0,23.38599549161291,191.43537982999976,145.40551078199996
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2012.0,1.0,19.2843071716129,403.2101950949999,104.511810284
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2012.0,1.0,26.35613605935484,173.8841840899997,133.889762832
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2012.0,1.0,26.619107205677416,483.6119755799998,97.44881820800002
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2012.0,1.0,26.032521671741936,73.17080853499968,190.59842384799995
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2012.0,1.0,26.35834126812903,40.68461641999966,196.33070727199996
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2012.0,1.0,21.058397630451612,205.73177635999986,120.94094402599997
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2012.0,1.0,18.78785954632258,260.40416309,101.69684967399999
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2012.0,1.0,21.69708122167742,272.61309345999996,111.779526768
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2012.0,1.0,26.148295132387105,318.7227489349999,97.295274902
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2012.0,2.0,25.97098494068966,93.16656112499976,138.59842421599998
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2012.0,2.0,26.931139494620695,33.41284229499976,150.318896574
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2012.0,2.0,28.24945512275862,152.1649468049998,147.65747926999998
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2012.0,2.0,25.452380670344827,137.74495030499978,139.21259743999994
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2012.0,2.0,24.801326048000004,77.39383161999976,133.73621952599999
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2012.0,2.0,25.038233907862075,284.22464808499996,126.059054226
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2012.0,2.0,25.073298628413788,28.777843419999755,146.83858163800005
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2012.0,2.0,29.178964878896554,89.57529532999979,137.52362107399998
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2012.0,2.0,27.662931372689656,232.2233940399999,123.960629044
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2012.0,2.0,26.727528386206895,343.1131671249999,93.50787335399998
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2012.0,2.0,26.659903568,336.70656868,94.787400904
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2012.0,2.0,27.748088551172415,95.88576046499969,170.27952635399998
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2012.0,2.0,26.430951569103446,128.6534858449998,133.480314016
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2012.0,2.0,26.606422502620685,272.81911751999985,121.86220386199996
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2012.0,2.0,27.612691584000007,139.03588332499976,162.29527444199996
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2012.0,2.0,25.26954319889655,129.15475238999974,138.95669193
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2012.0,2.0,21.037025165241378,96.56556029999982,127.64566838799999
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2012.0,2.0,28.62838983393104,40.53357389999971,164.03543190999997
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2012.0,2.0,26.337396537379316,351.20896515999993,88.44094425600002
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2012.0,2.0,26.984031236965517,138.38355014999976,137.574802176
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2012.0,2.0,27.078912245517248,83.58756344999972,148.47637690200003
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2012.0,2.0,23.265697550896554,157.82307876499988,112.59842440000003
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2012.0,2.0,19.817126483862065,110.36069028499983,108.50393624000002
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2012.0,2.0,24.694511248,208.8698663749999,126.00787312399997
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2012.0,2.0,26.58417555806897,229.92306126499986,104.76771579399997
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2012.0,3.0,27.01066958864516,52.879813459999724,150.93306979800002
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2012.0,3.0,27.237254790193553,7.8482243899997,167.87401456
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2012.0,3.0,28.187424120774196,50.38721406499974,161.578739014
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2012.0,3.0,24.732688924903226,79.73534027499977,147.299211556
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2012.0,3.0,25.64054581212903,125.48106250499973,138.342518706
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2012.0,3.0,25.570668259096777,195.86437875499988,128.87401483600001
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2012.0,3.0,25.147405999999997,50.2430140999997,141.00393601
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2012.0,3.0,28.261022963612913,75.30634134999977,139.92913286799998
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2012.0,3.0,27.537576660129034,290.17115586499983,130.25590458999997
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2012.0,3.0,27.01921477264516,484.44970871,99.188975676
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2012.0,3.0,27.109766157935493,347.48034195499986,108.40157403599999
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2012.0,3.0,28.47162040154839,22.0072876199996,199.043305678
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2012.0,3.0,26.874911423483862,35.91915090999967,145.20078637400002
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2012.0,3.0,24.658125303225813,52.28928026999975,120.01968418999998
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2012.0,3.0,24.843983055225813,53.80681323499965,152.82677057200002
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2012.0,3.0,23.21860636309678,101.13873507999966,137.26771556399996
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2012.0,3.0,20.041107257806452,181.37571560499993,104.46062918199999
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2012.0,3.0,27.09267578993548,79.26840705499978,131.53543213999998
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2012.0,3.0,26.807101253677416,379.5614008349999,105.38188901799997
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2012.0,3.0,23.505559154838707,111.37693259499969,130.92125891600003
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2012.0,3.0,23.800505828387102,39.82628329499968,133.68503842399997
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2012.0,3.0,20.716245706580644,65.98827694499997,112.08661338
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2012.0,3.0,19.300294935225814,111.9056657999999,95.60629853599998
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2012.0,3.0,22.757097514322584,148.3539236199998,119.04724325200002
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2012.0,3.0,27.22581526967742,221.05817263999992,109.42519607599999
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2012.0,4.0,27.232430896,7.37443655999968,142.53936907
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2012.0,4.0,26.0143149168,23.552299299999788,133.275589608
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2012.0,4.0,29.100977797333332,25.9418987199997,162.34645554399998
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2012.0,4.0,25.77732848053333,2.4235710949997156,149.44881783999995
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2012.0,4.0,26.306987468800013,28.88769800499969,131.02362112
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2012.0,4.0,25.73374804213334,84.98148438999982,112.08661337999999
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2012.0,4.0,25.221037002133336,6.969303324999629,128.66929042799998
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2012.0,4.0,27.972443830400007,67.76675523499983,111.83070787000003
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2012.0,4.0,28.09933981280001,143.49920351999987,111.83070786999998
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2012.0,4.0,27.70227359626667,272.02257232499994,104.92125910000003
