Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,3,18.289697450207143,223.4701758661295
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,3,27.047189679709845,175.24906456852207
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,3,22.163101348056614,128.9480274953867
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,3,23.884492267075416,50.85132480049381
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,3,24.382838411228647,113.03726792717228
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,3,22.295197177189664,150.0724500455881
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,3,19.426124806557937,172.93807328129063
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,3,22.602585975072714,307.7579832115198
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,3,26.09085672440068,244.19120908165226
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,3,25.22553309368834,376.5653467216516
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,4,22.808058102925656,183.20504491765632
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,4,25.225025876363134,255.3495979829563
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,4,23.330386119418677,222.5139356179966
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,4,25.550484318203416,601.3278878255619
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,4,25.774165958828405,232.99933140714302
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,4,28.571030108133982,23.45488136251106
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,4,26.396190155877036,76.88844864804878
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,4,24.032889917161754,66.7955494447483
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,4,25.878660859002025,29.209665112091443
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,4,25.633733558654797,123.19549088914528
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,4,25.67007524702285,118.54991977651252
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,4,24.65108110639784,36.24855642755165
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,4,20.11344547271733,85.72968011338844
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,4,23.369820255703416,81.05508153875007
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,4,19.571518389383982,60.22938256700172
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,4,17.183774248758994,71.49130766828193
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,4,26.614511553446448,83.85448818643226
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,4,19.08536116282147,84.95140736539497
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,4,21.073756345113168,36.60645251710548
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,4,22.656796709696494,78.06812887628212
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,4,20.693710772196482,101.70390372712745
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,4,17.534379174974276,77.67956619699135
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,4,20.893607690599254,142.73715680081978
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,4,26.035399140252025,167.36685400445594
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,4,25.488833385043677,233.73868232209816
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,5,21.68159483632735,51.60003579076289
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,5,26.11199638202629,68.18577325757502
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,5,22.802289560789745,23.102950815520273
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,5,26.16987608632735,234.47544551309107
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,5,25.629881651683547,198.79120266850947
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,5,26.97714675164997,19.727599386534678
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,5,28.51080928105182,22.758853201231943
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,5,25.10580886102497,22.644650701842295
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,5,24.859982878162043,69.78384828980921
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,5,25.118955702422795,29.576283459029185
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,5,23.5480341634443,127.60328925069331
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,5,22.77563097964054,8.764546875319468
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,5,18.085794580110985,72.73630476411341
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,5,21.322421974264216,55.57398176606654
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,5,17.719630895635134,84.89393866475581
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,5,14.95465693730182,89.93342197354792
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,5,24.27034651643487,94.46794963296412
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,5,16.3268742592104,185.12898362096308
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,5,17.76899455490934,155.34168160375117
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,5,19.62582839227497,145.19855058606623
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,5,17.95013114765129,145.86963928159236
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,5,15.389182621945622,141.4113012593603
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,5,18.731176384546472,143.73492873128413
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,5,25.12907309993625,76.50212622102259
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,5,25.14482935833678,246.078577403388
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,6,21.928149308098682,1.1013169017992652
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,6,26.879204538133422,0.25755355035883554
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,6,22.991240670945956,1.258032414074961
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,6,26.215090497334813,139.77885434305293
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,6,26.112556860182053,68.47246179258448
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,6,24.989347224765368,13.321982714291636
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,6,28.006675783793128,27.551220747586314
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,6,24.22655696868901,26.01967940008265
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,6,23.23368858761262,112.11455056345088
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,6,24.7622720294529,1.4908779588900245
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,6,22.397433704800108,75.49232432520014
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,6,21.93284765879315,2.408491465207163
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,6,17.31596397823762,37.67033109342677
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,6,20.622485245598682,50.0846076933108
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,6,16.793904516432065,37.95302102243525
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,6,14.000170792473682,26.810543629284922
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,6,23.698130861918173,11.646227928753916
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,6,14.394620662265368,192.773671838399
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,6,15.581182077195933,80.06112465536219
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,6,19.203520944383456,82.52130636846644
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,6,17.025433921814,52.62807199632746
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,6,14.077427736918139,117.02327618276698
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,6,17.6470376544529,111.40617916261775
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,6,24.728078778584802,3.455610963460032
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,6,25.607351239522302,50.8083123890124
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,7,22.40555952748946,6.74514134379578
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,7,27.386086031185698,0.3324564263458285
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,7,23.605384691299946,0.2628531024093661
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,7,26.365297325708582,96.51347656699372
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,7,26.45253165870588,76.47284527274323
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,7,24.380260783369863,21.731581883155826
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,7,27.53647403101769,23.9504690930481
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,7,23.762781889720657,16.985889868461612
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,7,22.29580912846393,142.1261843011017
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,7,24.937990853094334,0.3188218638534579
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,7,22.069223001951855,60.94050069304657
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,7,22.220073031353706,1.3038035199279818
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,7,18.28378848414269,51.837589935981754
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,7,21.053632129135963,45.97222466918183
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,7,16.94651739879322,89.01163597556305
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,7,14.430503873927648,57.02730675193024
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,7,22.19393160830265,78.74539156409455
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,7,14.11093692164269,169.54755444976044
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,7,14.624813559747508,79.7034170195694
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,7,17.847629944996186,448.5474642083283
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,7,16.519935472549946,289.9596806332703
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,7,14.579689546810698,190.45236368628693
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,7,17.680871397449152,225.03021021338654
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,7,24.420055705244863,24.187114433967594
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,7,26.644777962469334,19.863304094993595
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,8,23.949580908334383,0.6666523723986018
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,8,28.144859281150275,0.04087810806296943
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,8,24.340400170767225,0.02131288341544746
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,8,27.26855982298497,22.516090920486675
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,8,28.846952590122044,7.158268740692364
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,8,24.618526220834383,2.889413884201275
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,8,28.122043945968812,0.33155505947135566
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,8,24.863808793919077,0.08118574909232734
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,8,22.17327409969863,75.64594273857139
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,8,25.341045962097837,0.076327970543133
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,8,21.640855899933854,45.761574557342755
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,8,22.475249801143548,2.091262987175213
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,8,18.221705824329035,20.538453510322796
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,8,21.668267904302127,24.116103103676068
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,8,18.804831769389523,35.98726218036674
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,8,15.718471617339787,29.21967630676292
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,8,27.17597277241373,1.4552069216158259
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,8,18.837817005444606,99.6988606958773
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,8,18.64663389472554,241.84483712009452
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,8,22.281559654974217,33.74672358325981
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,8,19.2603456722793,42.810429385223614
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,8,17.047793693952713,37.22078030399345
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,8,19.64072989186934,61.631579449692
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,8,27.589092837097837,1.4347029238130915
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,8,28.70699175762877,43.56117968849205
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,9,27.09658029344348,21.360945380823892
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,9,30.452190102471263,3.833812154429239
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,9,28.388930553860177,0.06082323898581876
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,9,27.9566904279921,13.754841364519876
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,9,30.078728188408775,9.507175959246439
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,9,26.826707246568503,0.7929172884395541
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,9,28.263103188408763,0.3579076897075595
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,9,27.165468639797666,0.34507778991965665
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,9,23.21407432556157,45.044105924265665
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,9,28.85981542799209,0.027057207720559973
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,9,24.013412433200415,16.427379525797647
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,9,27.519621743096252,0.9437319408824862
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,9,20.685789277818515,153.76296309341697
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,9,22.99453493754072,105.72117236961631
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,9,20.064066187540732,239.41902486194877
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,9,17.926501083374035,144.99869612564353
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,9,27.41975195142959,107.00635281910209
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,9,16.217500432332372,162.06605402340202
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,9,16.960748587714306,120.77295450081138
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,9,22.846550454033775,209.4349530111721
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,9,20.79934722052684,219.21458510269431
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,9,17.72353341844348,185.35762695183067
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,9,20.086429468790698,186.1630943190029
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,9,29.5775400373671,22.391241468088907
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,9,28.402767901950426,66.39876631607322
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,10,27.693440681375478,90.46894359903135
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,10,29.621563581241105,90.71748006658353
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,10,28.677915437759907,59.5331941874484
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,10,28.586507087625478,14.366448405549903
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,10,30.447517567296188,29.913872960374732
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,10,28.142231528989726,1.2432490618685677
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,10,28.60041785291446,0.8103703291872932
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,10,27.9911137324508,2.5963788063982918
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,10,24.15110984720212,36.75995815114774
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,10,29.806837438767957,12.849167469308753
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,10,25.34398356612013,18.030241611764808
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,10,27.97781463130832,21.457180860803504
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,10,21.98562450614031,71.62962901906766
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,10,24.375020927511287,53.4146730931262
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,10,21.292057742867428,63.67823529557981
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,10,19.834399077712874,90.03756988363065
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,10,28.31291995304889,99.59302890615263
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,10,17.80194937593194,228.77030122594633
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,10,18.5374558233446,257.9713617594699
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,10,24.397324354930618,151.04293871240415
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,10,22.550059254964196,260.72023856954377
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,10,18.005095377276064,258.0506359370212
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,10,20.130168881980353,217.94118035154142
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,10,29.069519625427915,81.33281815366544
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,10,27.929233272101328,175.66388893441953
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,11,25.04697649214006,185.95890943343818
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,11,27.233635563320604,165.8555442505616
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,11,26.347209782070593,201.03346053893745
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,11,28.593816227383115,13.010698001934884
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,11,29.228934499952572,56.71724919612586
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,11,30.411687321133115,0.3207648211258629
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,11,28.65407555898031,2.21315268809974
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,11,28.022887950473375,2.273487489773629
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,11,25.282881440056713,22.283556502415536
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,11,29.137994829813636,104.53297440345466
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,11,27.583375146653964,6.022649448468087
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,11,27.657271088494213,78.41632012660682
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,11,22.463626882765027,273.2738131695527
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,11,24.81606557634143,193.19334868724525
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,11,21.36086266835531,249.79788307483375
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,11,19.488146739535864,322.3295534067887
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,11,28.81912275950117,123.26884512241065
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,11,19.533087603251147,259.72630326087653
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,11,20.95589033762616,331.6655779295701
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,11,24.046447520785875,334.42574981982887
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,11,22.295536062452527,311.8436509781617
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,11,18.394787364535887,199.71825424964607
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,11,21.09128259023032,295.863302987172
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,11,28.775356483459518,85.76835934455573
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,11,27.41800242529979,187.38703672225654
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,12,24.93270150871689,170.55226897430842
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,12,27.579222636069062,144.24200391006892
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,12,26.192716524677905,76.73956488800471
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,12,28.10260763270884,70.45504485798304
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,12,29.133836631364716,59.252977721218514
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,12,29.663611286942682,12.042805902485298
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,12,28.771836463353964,35.25097703171198
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,12,28.047594611875468,13.421848766331124
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,12,25.492224568192682,50.72836612892573
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,12,29.197134682440037,22.579536191944527
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,12,27.62835528055831,14.143661014561104
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,12,27.74475523015508,35.50726210308497
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,12,23.321336631364716,188.9878365917248
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,12,26.551608493763922,90.81533586216395
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,12,22.226145414126847,269.6858796997112
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,12,19.435316176055608,395.0846347732586
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,12,28.901727151358045,159.11027824116175
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,12,22.551892011909104,274.49673449230613
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,12,24.187592196720914,257.46086274815025
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,12,24.915989689160426,309.0857568903011
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,12,23.08986769235264,406.3898477478069
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,12,20.812951844738393,250.535965315823
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,12,23.977284737043533,324.15752147865715
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,12,28.579847426055608,144.100338570599
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,12,26.716169775685955,278.3897075576824
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2016,1,22.701367294147474,387.43471488728073
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2016,1,25.015959553052028,544.8081730343297
POSSE,GO,-14.089167,-46.366389,830.0,A017,2016,1,23.234426034906903,399.43143114819077
BELEM,PA,-1.411111,-48.439444,21.17,A201,2016,1,26.945707431916276,220.5455987192586
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2016,1,27.9821053863854,167.7835969664052
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2016,1,26.428599211990218,215.42754158749133
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2016,1,26.743769007857168,211.41158923878223
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2016,1,24.50786878524292,240.39638921989948
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2016,1,25.474815294819507,85.40921792759448
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2016,1,24.546923409738895,510.1595012880757
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2016,1,26.068798934772474,268.4954045750096
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2016,1,23.86741704633164,317.1833543516591
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2016,1,22.350862736855788,402.1526961065724
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2016,1,25.466519763905524,260.69133863224533
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2016,1,21.76729051323349,241.27998337521106
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2016,1,19.240411417971416,391.98959753288773
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2016,1,27.814685296499647,381.4993290640309
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2016,1,24.63885679347544,73.71250674500018
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2016,1,26.73461767217168,97.46933862938434
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2016,1,25.896191512897474,150.20275995506793
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2016,1,24.060681915283226,174.0901409126714
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2016,1,20.663052967030524,159.60575029625446
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2016,1,23.458200606479465,218.8020287491277
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2016,1,26.740897074053407,529.2400656677678
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2016,1,26.7528442136703,370.25307998432663
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2016,2,24.515299360779522,122.41298714091187
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2016,2,27.59109239687865,91.76728883196716
POSSE,GO,-14.089167,-46.366389,830.0,A017,2016,2,25.154409005176092,88.37886908461456
BELEM,PA,-1.411111,-48.439444,21.17,A201,2016,2,26.350630718538127,266.4813176672638
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2016,2,26.790224154242196,223.78764310290222
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2016,2,27.553870773315452,29.88808610846405
