ano_mes,codigo,nome,uf,PR_soma_mm,PR_dias_validos,Tmed_media,T_dias_validos,dias_no_mes
2013-06,A201,BELEM,PA,104.1999998241663,28,28.101666673024496,30,30
2013-07,A201,BELEM,PA,185.60000085830688,31,27.658064626878307,31,31
2013-08,A201,BELEM,PA,154.8000003695488,31,28.177419231783958,31,31
2013-09,A201,BELEM,PA,114.79999996721745,29,28.284999783833822,30,30
2013-10,A201,BELEM,PA,101.99999871850014,31,28.370967864990234,31,31
2013-11,A201,BELEM,PA,194.19999964535236,30,28.286666584014892,30,30
2013-12,A201,BELEM,PA,282.40000070631504,31,28.19193547771823,31,31
2014-01,A201,BELEM,PA,355.40000511705875,31,27.53064509361021,31,31
2014-02,A201,BELEM,PA,444.400006711483,28,27.287500040871755,28,28
2014-03,A201,BELEM,PA,363.1999967843294,28,27.566071271896362,28,31
2014-04,A201,BELEM,PA,396.3999992161989,20,,10,30
2014-05,A201,BELEM,PA,355.40000016987324,31,27.71290317658455,31,31
2014-06,A201,BELEM,PA,253.5999989360571,30,28.038333320617674,30,30
2014-07,A201,BELEM,PA,153.00000044703484,30,27.798387127537882,31,31
2014-08,A201,BELEM,PA,84.19999985396862,31,28.082257947614117,31,31
2014-09,A201,BELEM,PA,210.00000263750553,30,27.94000005722046,30,30
2014-10,A201,BELEM,PA,99.40000003576279,31,28.44193550848192,31,31
2014-11,A201,BELEM,PA,40.8000006377697,30,28.92666680018107,30,30
2014-12,A201,BELEM,PA,121.00000101327896,26,28.60192295221182,26,31
2015-01,A201,BELEM,PA,392.4000024795532,31,27.78709682341545,31,31
2015-02,A201,BELEM,PA,,19,,15,28
2015-03,A201,BELEM,PA,436.9999966919422,31,27.508333269755045,30,31
2015-04,A201,BELEM,PA,484.1999949812889,30,27.65333325068156,30,30
2015-05,A201,BELEM,PA,311.600000962615,31,28.051666736602783,30,31
2015-06,A201,BELEM,PA,167.2000004351139,29,27.88833328882853,30,30
2015-07,A201,BELEM,PA,149.7999994903803,31,27.875806408543742,31,31
2015-08,A201,BELEM,PA,103.40000006556511,31,28.241935668453092,31,31
2015-09,A201,BELEM,PA,62.9999992698431,29,28.575000127156574,30,30
2015-10,A201,BELEM,PA,76.00000087916851,31,29.267741849345544,31,31
2015-11,A201,BELEM,PA,61.000000312924385,30,29.274999809265136,30,30
2015-12,A201,BELEM,PA,227.59999614953995,31,28.935483963258804,31,31
2016-01,A201,BELEM,PA,250.40000019967556,31,28.48870966511388,31,31
2016-02,A201,BELEM,PA,486.2000003904104,29,28.031034469604492,29,29
2016-03,A201,BELEM,PA,503.0000005811453,31,28.12258049749559,31,31
2016-04,A201,BELEM,PA,321.39999836683273,30,28.586666329701742,30,30
2016-05,A201,BELEM,PA,248.599999666214,31,28.7435484240132,31,31
2016-06,A201,BELEM,PA,211.4000025689602,30,28.044999917348225,30,30
2016-07,A201,BELEM,PA,128.5999994724989,30,28.16774174474901,31,31
2016-08,A201,BELEM,PA,122.39999751746655,31,28.438709720488518,31,31
2016-09,A201,BELEM,PA,92.40000183880329,30,28.508333460489908,30,30
2016-10,A201,BELEM,PA,90.2000003606081,31,28.70322590489541,31,31
2016-11,A201,BELEM,PA,92.19999994337559,30,29.02833318710327,30,30
2016-12,A201,BELEM,PA,269.40000012516975,31,28.175806414696478,31,31
2017-01,A201,BELEM,PA,550.0000014603138,31,27.509677456271262,31,31
2017-02,A201,BELEM,PA,434.3999991416931,28,27.239285707473755,28,28
2017-03,A201,BELEM,PA,555.7999973893166,31,27.141935348510742,31,31
2017-04,A201,BELEM,PA,442.20000191032887,28,28.079629615501123,27,30
2017-05,A201,BELEM,PA,220.99999757111073,31,28.611290193373158,31,31
2017-06,A201,BELEM,PA,146.59999887645245,29,28.344642673219955,28,30
2017-07,A201,BELEM,PA,47.40000011026859,31,28.364516135184996,31,31
2017-08,A201,BELEM,PA,201.60000009834766,31,28.643548380944036,31,31
2017-09,A201,BELEM,PA,72.00000058114529,30,29.025000063578286,30,30
2017-10,A201,BELEM,PA,236.60000060498714,31,28.50645172980524,31,31
2017-11,A201,BELEM,PA,110.20000183582306,30,28.57166668574015,30,30
2017-12,A201,BELEM,PA,254.00000450015068,31,28.409677351674727,31,31
2018-01,A201,BELEM,PA,339.0000006109476,31,27.64838707831598,31,31
2018-02,A201,BELEM,PA,600.0000019669533,26,26.944444444444443,27,28
2018-03,A201,BELEM,PA,456.1999979019165,31,28.054838549706243,31,31
2018-04,A201,BELEM,PA,546.3999989032745,30,27.398333326975504,30,30
2018-05,A201,BELEM,PA,475.9999991059303,31,27.832758541764886,29,31
2018-06,A201,BELEM,PA,107.40000070631504,30,28.06999988555908,30,30
2018-07,A201,BELEM,PA,121.80000188946724,31,28.256451637514175,31,31
2018-08,A201,BELEM,PA,222.4000007212162,31,27.885483834051318,31,31
2018-09,A201,BELEM,PA,216.7999986410141,30,28.413792840365705,29,30
2018-10,A201,BELEM,PA,276.20000122487545,31,28.622580682077714,31,31
2018-11,A201,BELEM,PA,313.4000006914139,30,28.669999917348225,30,30
2018-12,A201,BELEM,PA,451.8000010251999,31,27.36451610442131,31,31
2019-01,A201,BELEM,PA,388.3999979496002,31,27.590322525270523,31,31
2019-02,A201,BELEM,PA,426.39999766647816,28,27.39821423803057,28,28
2019-03,A201,BELEM,PA,747.4000009596348,30,27.32419361606721,31,31
2019-04,A201,BELEM,PA,563.3999975025654,30,27.888333320617676,30,30
2019-05,A201,BELEM,PA,443.79999738931656,31,28.19032262986706,31,31
2019-06,A201,BELEM,PA,244.79999609291553,30,28.13999999364217,30,30
2019-07,A201,BELEM,PA,164.99999989569187,31,28.15645150215395,31,31
2019-08,A201,BELEM,PA,150.9999998509884,30,28.238333320617677,30,31
2019-09,A201,BELEM,PA,232.59999850392342,30,28.7133331934611,30,30
2019-10,A201,BELEM,PA,274.7999990731478,31,28.358064528434507,31,31
2019-11,A201,BELEM,PA,249.599998742342,30,28.571666367848714,30,30
2019-12,A201,BELEM,PA,374.399995803833,31,28.706451692888812,31,31
2010-01,A002,GOIANIA,GO,123.99999913573265,30,25.633870924672774,31,31
2010-02,A002,GOIANIA,GO,109.79999946057796,28,26.20892855099269,28,28
2010-03,A002,GOIANIA,GO,139.80000053346157,31,25.711290328733384,31,31
2010-04,A002,GOIANIA,GO,141.19999776780605,30,24.2066667397817,30,30
2010-05,A002,GOIANIA,GO,0.4000000059604645,31,22.812903173508182,31,31
2010-06,A002,GOIANIA,GO,12.800000384449959,30,21.451666641235352,30,30
2010-07,A002,GOIANIA,GO,0.0,31,22.549999990770893,31,31
2010-08,A002,GOIANIA,GO,0.0,31,22.615000009536743,30,31
2010-09,A002,GOIANIA,GO,18.0,28,26.317999954223634,25,30
2010-10,A002,GOIANIA,GO,107.60000070929527,30,26.38333330154419,30,31
2010-11,A002,GOIANIA,GO,241.40000182390213,30,25.161666711171467,30,30
2010-12,A002,GOIANIA,GO,298.99999836087227,31,25.44516126571163,31,31
2011-01,A002,GOIANIA,GO,138.59999795258045,28,25.122222052680122,27,31
2011-02,A002,GOIANIA,GO,136.9999992698431,28,25.419642789023264,28,28
2011-03,A002,GOIANIA,GO,183.60000222921371,31,25.012903244264663,31,31
2011-04,A002,GOIANIA,GO,31.19999985396862,30,24.651666736602785,30,30
2011-05,A002,GOIANIA,GO,0.4000000059604645,31,22.341935465412757,31,31
2011-06,A002,GOIANIA,GO,19.199999257922173,30,21.328333393732706,30,30
2011-07,A002,GOIANIA,GO,0.20000000298023224,31,21.532258064516128,31,31
2011-08,A002,GOIANIA,GO,0.0,31,23.724193619143577,31,31
2011-09,A002,GOIANIA,GO,1.2000000476837158,30,25.766666650772095,30,30
2011-10,A002,GOIANIA,GO,268.40000346302986,31,24.82580646391838,31,31
2011-11,A002,GOIANIA,GO,147.80000150203705,30,24.514999866485596,30,30
2011-12,A002,GOIANIA,GO,321.1999960243702,31,24.659677382438414,31,31
2012-01,A002,GOIANIA,GO,217.99999822676182,29,24.308695627295453,23,31
2012-02,A002,GOIANIA,GO,371.4000008404255,29,24.68103448275862,29,29
2012-03,A002,GOIANIA,GO,252.80000200867653,30,25.111290347191595,31,31
2012-04,A002,GOIANIA,GO,84.80000066757202,30,25.195000076293944,30,30
2012-05,A002,GOIANIA,GO,50.40000042319298,31,22.370967788081014,31,31
2012-06,A002,GOIANIA,GO,69.39999924600124,30,22.69666663805644,30,30
2012-07,A002,GOIANIA,GO,6.600000098347664,31,21.385483818669474,31,31
2012-08,A002,GOIANIA,GO,0.0,31,22.53548397556428,31,31
2012-09,A002,GOIANIA,GO,69.40000186860561,29,25.553448298881793,29,30
2012-10,A002,GOIANIA,GO,67.20000186562538,31,27.124193499165198,31,31
2012-11,A002,GOIANIA,GO,325.8000006377697,28,25.23166669209798,30,30
2012-12,A002,GOIANIA,GO,187.59999917447567,31,25.86774198470577,31,31
2013-01,A002,GOIANIA,GO,383.40000124275684,31,24.653225898742676,31,31
2013-02,A002,GOIANIA,GO,147.59999781847,28,25.43928575515747,28,28
2013-03,A002,GOIANIA,GO,234.80000239610672,30,25.745000076293945,30,31
2013-04,A002,GOIANIA,GO,47.20000006258488,30,24.096666685740153,30,30
2013-05,A002,GOIANIA,GO,37.200000911951065,31,22.791935443878174,31,31
2013-06,A002,GOIANIA,GO,8.800000011920929,27,22.64166669845581,30,30
2013-07,A002,GOIANIA,GO,0.0,31,21.504838620462724,31,31
2013-08,A002,GOIANIA,GO,1.5999999791383743,31,22.935483794058523,31,31
2013-09,A002,GOIANIA,GO,55.99999809265137,30,25.518333180745444,30,30
2013-10,A002,GOIANIA,GO,126.80000175535679,30,25.548387127537882,31,31
2013-11,A002,GOIANIA,GO,253.19999960064888,30,25.231666596730552,30,30
2013-12,A002,GOIANIA,GO,458.99999828636646,31,25.00967739474389,31,31
2014-01,A002,GOIANIA,GO,164.40000143647194,30,25.211290328733384,31,31
2014-02,A002,GOIANIA,GO,193.20000086724758,28,25.04642847606114,28,28
2014-03,A002,GOIANIA,GO,300.0000010281801,30,24.816129007647113,31,31
2014-04,A002,GOIANIA,GO,243.00000166893005,30,24.948333342870075,30,30
2014-05,A002,GOIANIA,GO,14.600000396370888,31,22.714516116726784,31,31
2014-06,A002,GOIANIA,GO,0.20000000298023224,30,21.844999965031942,30,30
2014-07,A002,GOIANIA,GO,14.7999999076128,31,21.367741923178396,31,31
2014-08,A002,GOIANIA,GO,0.0,31,23.349999935396255,31,31
2014-09,A002,GOIANIA,GO,41.59999942779541,30,26.63999989827474,30,30
2014-10,A002,GOIANIA,GO,,0,26.95322578184066,31,31
2014-11,A002,GOIANIA,GO,188.00000290572643,29,25.745000012715657,30,30
2014-12,A002,GOIANIA,GO,244.80000306665897,31,24.820967705019058,31,31
2015-01,A002,GOIANIA,GO,42.00000071525574,31,26.511290242595056,31,31
2015-02,A002,GOIANIA,GO,171.99999947845936,28,25.22321425165449,28,28
2015-03,A002,GOIANIA,GO,221.40000236034393,30,24.88666664759318,30,31
2015-04,A002,GOIANIA,GO,133.20000018179417,30,25.46666669845581,30,30
2015-05,A002,GOIANIA,GO,93.40000116825104,31,23.08709692185925,31,31
2015-06,A002,GOIANIA,GO,0.0,30,22.18166666030884,30,30
2015-07,A002,GOIANIA,GO,2.200000047683716,31,22.37903222730083,31,31
2015-08,A002,GOIANIA,GO,7.0,31,23.40161289707307,31,31
2015-09,A002,GOIANIA,GO,23.399999484419823,29,26.88333314259847,30,30
2015-10,A002,GOIANIA,GO,25.7999999076128,31,28.587096768040812,31,31
2015-11,A002,GOIANIA,GO,272.59999944269657,30,27.08000005086263,30,30
2015-12,A002,GOIANIA,GO,111.8000001013279,31,26.664516110574045,31,31
2016-01,A002,GOIANIA,GO,432.2000065743923,31,25.13387083238171,31,31
2016-02,A002,GOIANIA,GO,152.59999902546406,29,26.453448131166656,29,29
2016-03,A002,GOIANIA,GO,169.9999993443489,31,25.993548516304262,31,31
2016-04,A002,GOIANIA,GO,0.20000000298023224,30,25.35833331743876,30,30
2016-05,A002,GOIANIA,GO,57.8000013679266,31,24.18387105388026,31,31
2016-06,A002,GOIANIA,GO,0.0,30,21.97666660944621,30,30
2016-07,A002,GOIANIA,GO,0.0,31,22.324193462248772,31,31
2016-08,A002,GOIANIA,GO,3.0000000298023224,31,24.0919354807946,31,31
2016-09,A002,GOIANIA,GO,7.800000220537186,29,26.728333536783854,30,30
2016-10,A002,GOIANIA,GO,125.6000010073185,31,26.28064521666496,31,31
2016-11,A002,GOIANIA,GO,120.8000008314848,30,25.26500005722046,30,30
2016-12,A002,GOIANIA,GO,184.40000015497208,31,25.57580658697313,31,31
2017-01,A002,GOIANIA,GO,141.20000137388706,31,25.591935465412757,31,31
2017-02,A002,GOIANIA,GO,166.4000021070242,28,25.30535708154951,28,28
2017-03,A002,GOIANIA,GO,225.1999993622303,31,25.701612903225808,31,31
2017-04,A002,GOIANIA,GO,124.39999867975712,30,25.391666475931803,30,30
2017-05,A002,GOIANIA,GO,55.399999275803566,31,23.872580805132465,31,31
2017-06,A002,GOIANIA,GO,5.600000098347664,30,22.006666707992554,30,30
2017-07,A002,GOIANIA,GO,0.0,31,19.840322602179743,31,31
2017-08,A002,GOIANIA,GO,0.0,31,23.75483860508088,31,31
2017-09,A002,GOIANIA,GO,8.399999618530273,30,25.274999872843424,30,30
2017-10,A002,GOIANIA,GO,41.999999314546585,31,27.459677496264057,31,31
2017-11,A002,GOIANIA,GO,240.8000003248453,30,25.611666615804037,30,30
2017-12,A002,GOIANIA,GO,257.3999977707863,30,25.059677400896625,31,31
2018-01,A002,GOIANIA,GO,157.59999892115593,31,25.312903250417403,31,31
2018-02,A002,GOIANIA,GO,242.8000001013279,28,25.257142748151505,28,28
2018-03,A002,GOIANIA,GO,209.00000123679638,31,25.801612854003906,31,31
2018-04,A002,GOIANIA,GO,134.1999985128641,28,24.38999999364217,30,30
2018-05,A002,GOIANIA,GO,9.399999812245369,31,22.30967741627847,31,31
2018-06,A002,GOIANIA,GO,0.0,30,22.181666612625122,30,30
2018-07,A002,GOIANIA,GO,0.0,31,21.4935484240132,31,31
2018-08,A002,GOIANIA,GO,18.800000190734863,31,24.341935373121693,31,31
2018-09,A002,GOIANIA,GO,37.99999958276749,30,25.73499999046326,30,30
2018-10,A002,GOIANIA,GO,148.60000190138817,31,26.7161288415232,31,31
2018-11,A002,GOIANIA,GO,176.1999982446432,24,24.94499994913737,30,30
2018-12,A002,GOIANIA,GO,189.20000313222408,31,25.73064508745747,31,31
2019-01,A002,GOIANIA,GO,64.0000014603138,31,26.158064534587243,31,31
2019-02,A002,GOIANIA,GO,222.4000046402216,28,25.919642891202653,28,28
2019-03,A002,GOIANIA,GO,135.60000103712082,31,25.982257873781265,31,31
2019-04,A002,GOIANIA,GO,265.0000060200691,30,25.36166671117147,30,30
2019-05,A002,GOIANIA,GO,44.199998915195465,30,24.27741918256206,31,31
2019-06,A002,GOIANIA,GO,0.0,30,21.93499992688497,30,30
2019-07,A002,GOIANIA,GO,0.4000000059604645,31,21.277419274853123,31,31
2019-08,A002,GOIANIA,GO,0.0,31,24.26129033488612,31,31
2019-09,A002,GOIANIA,GO,18.799999713897705,30,27.438333066304526,30,30
2019-10,A002,GOIANIA,GO,76.20000222325325,31,27.637096928011985,31,31
2019-11,A002,GOIANIA,GO,167.59999902546406,29,26.960000006357827,30,30
2019-12,A002,GOIANIA,GO,185.79999765753746,31,26.18387105388026,31,31
2010-01,A009,PALMAS,TO,411.8000014871359,30,27.31612919222924,31,31
2010-02,A009,PALMAS,TO,210.19999815523624,27,28.28750010899135,28,28
2010-03,A009,PALMAS,TO,448.00000561773777,31,27.830645284345074,31,31
2010-04,A009,PALMAS,TO,83.00000022351742,29,28.924999809265138,30,30
2010-05,A009,PALMAS,TO,26.600000485777855,30,29.19193575459142,31,31
2010-06,A009,PALMAS,TO,0.20000000298023224,30,28.141666730244953,30,30
2010-07,A009,PALMAS,TO,0.0,31,28.720967538895145,31,31
2010-08,A009,PALMAS,TO,0.0,31,29.306666882832847,30,31
2010-09,A009,PALMAS,TO,17.600000381469727,30,31.791666762034097,30,30
2010-10,A009,PALMAS,TO,210.40000282227993,31,29.08548395095333,31,31
2010-11,A009,PALMAS,TO,183.39999990165234,30,27.503333377838135,30,30
2010-12,A009,PALMAS,TO,150.19999885559082,30,27.129032288828203,31,31
2011-01,A009,PALMAS,TO,329.79999969899654,28,26.36774186165102,31,31
2011-02,A009,PALMAS,TO,305.59999914467335,28,26.033928598676408,28,28
2011-03,A009,PALMAS,TO,323.60000048577785,30,26.50967727168914,31,31
2011-04,A009,PALMAS,TO,201.60000123083591,30,27.26666669845581,30,30
2011-05,A009,PALMAS,TO,8.799999862909317,31,27.529032276522727,31,31
2011-06,A009,PALMAS,TO,0.0,30,27.258333428700766,30,30
2011-07,A009,PALMAS,TO,2.0,31,27.59354846708236,31,31
2011-08,A009,PALMAS,TO,0.0,31,29.73870954205913,31,31
2011-09,A009,PALMAS,TO,0.0,30,31.291666634877522,30,30
2011-10,A009,PALMAS,TO,,14,,13,31
2011-11,A009,PALMAS,TO,,7,,8,30
2011-12,A009,PALMAS,TO,278.2000000476837,28,27.11129025490053,31,31
2012-01,A009,PALMAS,TO,188.400001719594,25,,14,31
2012-02,A009,PALMAS,TO,237.19999811053276,29,26.208928414753505,28,29
2012-03,A009,PALMAS,TO,117.99999879300594,31,26.829032282675467,31,31
2012-04,A009,PALMAS,TO,86.39999915659428,30,27.68000014623006,30,30
2012-05,A009,PALMAS,TO,61.39999879896641,31,27.50806457765641,31,31
2012-06,A009,PALMAS,TO,7.400000214576721,29,27.484999879201254,30,30
2012-07,A009,PALMAS,TO,0.0,31,27.50161306319698,31,31
2012-08,A009,PALMAS,TO,0.0,31,28.937096749582597,31,31
2012-09,A009,PALMAS,TO,0.0,30,30.601666768391926,30,30
2012-10,A009,PALMAS,TO,,0,,2,31
2012-11,A009,PALMAS,TO,178.60000082850456,25,27.900000143051148,20,30
2012-12,A009,PALMAS,TO,,14,,0,31
2013-01,A009,PALMAS,TO,,18,,1,31
2013-02,A009,PALMAS,TO,181.60000133514404,24,,19,28
2013-03,A009,PALMAS,TO,205.999998614192,26,,19,31
2013-04,A009,PALMAS,TO,12.800000160932541,24,,15,30
2013-05,A009,PALMAS,TO,1.0,26,,18,31
2013-06,A009,PALMAS,TO,22.79999966919422,25,27.916666865348816,24,30
2013-07,A009,PALMAS,TO,0.0,31,28.63870962204472,31,31
2013-08,A009,PALMAS,TO,0.0,31,29.56774188626197,31,31
2013-09,A009,PALMAS,TO,10.80000002682209,30,31.000000031789146,30,30
2013-10,A009,PALMAS,TO,109.20000161230564,31,29.604838740441107,31,31
2013-11,A009,PALMAS,TO,249.8000023216009,28,27.47166659037272,30,30
2013-12,A009,PALMAS,TO,499.60000386834145,30,26.379032258064516,31,31
2014-01,A009,PALMAS,TO,279.8000017553568,31,26.201612933989495,31,31
2014-02,A009,PALMAS,TO,274.1999982595444,28,25.700000013623917,28,28
2014-03,A009,PALMAS,TO,122.5999986231327,22,,18,31
2014-04,A009,PALMAS,TO,173.60000029206276,30,27.60833330154419,30,30
2014-05,A009,PALMAS,TO,48.80000074207783,31,28.027419274853123,31,31
2014-06,A009,PALMAS,TO,0.0,30,27.65500005086263,30,30
2014-07,A009,PALMAS,TO,0.0,31,28.285483883273216,31,31
2014-08,A009,PALMAS,TO,0.0,31,29.280645124373898,31,31
2014-09,A009,PALMAS,TO,73.1999984383583,30,30.036666774749754,30,30
2014-10,A009,PALMAS,TO,145.00000083446503,31,29.374193529928885,31,31
2014-11,A009,PALMAS,TO,178.39999896287918,29,27.913333415985107,30,30
2014-12,A009,PALMAS,TO,231.99999895691872,31,27.269355004833592,31,31
2015-01,A009,PALMAS,TO,143.79999996721745,30,27.185483809440367,31,31
2015-02,A009,PALMAS,TO,193.4000015705824,28,26.849999938692367,28,28
2015-03,A009,PALMAS,TO,142.20000061392784,30,27.261666520436606,30,31
2015-04,A009,PALMAS,TO,296.1999994069338,30,26.994999980926515,30,30
2015-05,A009,PALMAS,TO,71.79999916255474,31,28.114516165948682,31,31
2015-06,A009,PALMAS,TO,0.0,30,28.075000127156574,30,30
2015-07,A009,PALMAS,TO,0.0,31,28.406666564941407,30,31
2015-08,A009,PALMAS,TO,0.20000000298023224,31,29.756451637514175,31,31
2015-09,A009,PALMAS,TO,75.20000000298023,30,31.006666660308838,30,30
2015-10,A009,PALMAS,TO,122.99999868869781,31,30.36612904456354,31,31
2015-11,A009,PALMAS,TO,,2,,1,30
2015-12,A009,PALMAS,TO,,0,,0,31
2016-01,A009,PALMAS,TO,,4,,4,31
2016-02,A009,PALMAS,TO,5.199999883770943,29,29.97413786526384,29,29
2016-03,A009,PALMAS,TO,166.40000227093697,31,28.287096608069636,31,31
2016-04,A009,PALMAS,TO,83.59999829530716,29,28.934999974568687,30,30
2016-05,A009,PALMAS,TO,2.9999999552965164,30,29.091935557703817,31,31
2016-06,A009,PALMAS,TO,17.80000038444996,30,28.68333320617676,30,30
2016-07,A009,PALMAS,TO,0.0,31,28.712903361166678,31,31
2016-08,A009,PALMAS,TO,0.0,31,30.55483873428837,31,31
2016-09,A009,PALMAS,TO,88.20000049471855,30,30.45333350499471,30,30
2016-10,A009,PALMAS,TO,34.399999648332596,31,29.961290451788134,31,31
2016-11,A009,PALMAS,TO,138.59999771416187,30,28.901666831970214,30,30
2016-12,A009,PALMAS,TO,24.799999952316284,31,27.606451557528587,31,31
2017-01,A009,PALMAS,TO,399.2000024020672,30,26.762903213500977,31,31
2017-02,A009,PALMAS,TO,276.6000014692545,28,26.549999986376083,28,28
2017-03,A009,PALMAS,TO,204.59999965131283,31,27.156451563681326,31,31
2017-04,A009,PALMAS,TO,163.59999886155128,30,27.7799999554952,30,30
2017-05,A009,PALMAS,TO,18.4000001847744,31,28.41612886613415,31,31
2017-06,A009,PALMAS,TO,0.0,30,27.77833318710327,30,30
2017-07,A009,PALMAS,TO,0.0,31,27.438709720488518,31,31
2017-08,A009,PALMAS,TO,0.0,31,29.81129034103886,31,31
2017-09,A009,PALMAS,TO,0.0,30,32.55500020980835,30,30
2017-10,A009,PALMAS,TO,21.799999579787254,31,31.783871096949422,31,31
2017-11,A009,PALMAS,TO,183.79999901354313,30,28.33333330154419,30,30
2017-12,A009,PALMAS,TO,356.40000255405903,31,27.07580643315469,31,31
2018-01,A009,PALMAS,TO,265.80000223219395,31,26.946774082799113,31,31
2018-02,A009,PALMAS,TO,334.3999977707863,28,26.52321423803057,28,28
2018-03,A009,PALMAS,TO,180.39999875426292,31,27.220967815768333,31,31
2018-04,A009,PALMAS,TO,247.6000010073185,30,26.993333276112875,30,30
2018-05,A009,PALMAS,TO,0.20000000298023224,30,28.338709708183043,31,31
2018-06,A009,PALMAS,TO,0.0,30,27.593333117167155,30,30
2018-07,A009,PALMAS,TO,0.0,31,27.425806476223855,31,31
2018-08,A009,PALMAS,TO,2.600000023841858,31,29.991935391579904,31,31
2018-09,A009,PALMAS,TO,25.399999603629112,30,30.556666819254556,30,30
2018-10,A009,PALMAS,TO,191.39999946951866,30,28.419355023291804,31,31
2018-11,A009,PALMAS,TO,386.3999999165535,29,27.674999904632568,30,30
2018-12,A009,PALMAS,TO,250.5999998152256,30,27.351612983211393,31,31
2019-01,A009,PALMAS,TO,174.59999899566174,30,27.179032294980942,31,31
2019-02,A009,PALMAS,TO,266.1999987512827,28,26.81785706111363,28,28
2019-03,A009,PALMAS,TO,270.79999731481075,31,27.112903225806452,31,31
2019-04,A009,PALMAS,TO,215.19999638199806,30,27.833333365122478,30,30
2019-05,A009,PALMAS,TO,87.19999897480011,31,28.3403225867979,31,31
2019-06,A009,PALMAS,TO,1.2000000476837158,30,27.911666742960612,30,30
2019-07,A009,PALMAS,TO,0.0,31,28.058064460754395,31,31
2019-08,A009,PALMAS,TO,0.0,31,29.819354795640514,31,31
2019-09,A009,PALMAS,TO,6.799999907612801,30,31.23500003814697,30,30
2019-10,A009,PALMAS,TO,94.00000077486038,30,28.35483883273217,31,31
2019-11,A009,PALMAS,TO,107.59999917447567,30,28.245000012715657,30,30
2019-12,A009,PALMAS,TO,245.60000197589397,30,28.40645165597239,31,31
2010-01,A402,BARREIRAS,BA,47.59999959170818,30,25.9096774132021,31,31
2010-02,A402,BARREIRAS,BA,87.39999890327454,28,26.758928333009994,28,28
2010-03,A402,BARREIRAS,BA,216.9999995827675,31,26.735483938647853,31,31
2010-04,A402,BARREIRAS,BA,90.39999882876873,30,25.66833356221517,30,30
2010-05,A402,BARREIRAS,BA,12.400000303983688,31,26.29032261140885,31,31
2010-06,A402,BARREIRAS,BA,0.0,30,23.79000007311503,30,30
2010-07,A402,BARREIRAS,BA,0.0,22,23.8952381724403,21,31
2010-08,A402,BARREIRAS,BA,0.0,29,23.767857125827245,28,31
2010-09,A402,BARREIRAS,BA,0.0,30,26.486666774749757,30,30
2010-10,A402,BARREIRAS,BA,104.80000038444996,31,28.983870844687186,31,31
2010-11,A402,BARREIRAS,BA,178.40000349283218,28,26.619999980926515,30,30
2010-12,A402,BARREIRAS,BA,222.59999957680702,31,26.20645150830669,31,31
2011-01,A402,BARREIRAS,BA,240.2000010162592,30,25.5870967988045,31,31
2011-02,A402,BARREIRAS,BA,139.60000005364418,28,25.364285707473755,28,28
2011-03,A402,BARREIRAS,BA,203.00000081956387,31,25.518333276112873,30,31
2011-04,A402,BARREIRAS,BA,30.199999928474426,29,25.58499994277954,30,30
2011-05,A402,BARREIRAS,BA,0.4000000059604645,31,24.46129028258785,31,31
2011-06,A402,BARREIRAS,BA,0.0,30,23.496666622161865,30,30
2011-07,A402,BARREIRAS,BA,0.0,31,22.996774273533976,31,31
2011-08,A402,BARREIRAS,BA,0.0,31,24.90806447305987,31,31
2011-09,A402,BARREIRAS,BA,0.0,30,25.913333225250245,30,30
2011-10,A402,BARREIRAS,BA,177.80000092089176,30,27.529032276522727,31,31
2011-11,A402,BARREIRAS,BA,238.60000228881836,30,25.12833334604899,30,30
2011-12,A402,BARREIRAS,BA,217.79999543726444,31,25.529032307286418,31,31
2012-01,A402,BARREIRAS,BA,,13,,12,31
2012-02,A402,BARREIRAS,BA,,0,,0,29
2012-03,A402,BARREIRAS,BA,,16,,16,31
2012-04,A402,BARREIRAS,BA,0.4000000059604645,30,27.433333317438763,30,30
2012-05,A402,BARREIRAS,BA,4.3999999314546585,31,26.54516101652576,31,31
2012-06,A402,BARREIRAS,BA,1.2000000476837158,30,25.420000012715658,30,30
2012-07,A402,BARREIRAS,BA,0.0,31,24.396774215082967,31,31
2012-08,A402,BARREIRAS,BA,0.0,31,24.908064503823557,31,31
2012-09,A402,BARREIRAS,BA,0.0,30,27.726666720708213,30,30
2012-10,A402,BARREIRAS,BA,18.599999740719795,31,29.372580712841405,31,31
2012-11,A402,BARREIRAS,BA,296.7999992072582,30,26.29666659037272,30,30
2012-12,A402,BARREIRAS,BA,36.80000066757202,31,27.23387090621456,31,31
2013-01,A402,BARREIRAS,BA,301.20000495016575,31,26.39516129032258,31,31
2013-02,A402,BARREIRAS,BA,30.800000697374344,28,26.855357238224574,28,28
2013-03,A402,BARREIRAS,BA,106.80000026524067,30,27.32999982833862,30,31
2013-04,A402,BARREIRAS,BA,82.40000161528587,30,26.373333168029784,30,30
2013-05,A402,BARREIRAS,BA,13.799999669194221,31,26.161290199525894,31,31
2013-06,A402,BARREIRAS,BA,6.599999815225601,30,25.456666564941408,30,30
2013-07,A402,BARREIRAS,BA,0.0,31,24.91774179089454,31,31
2013-08,A402,BARREIRAS,BA,0.0,31,25.658064365386963,31,31
2013-09,A402,BARREIRAS,BA,10.199999809265137,30,28.50666661262512,30,30
2013-10,A402,BARREIRAS,BA,70.39999955892563,31,29.00806454689272,31,31
