Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes,etp_mes
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,1,29.25,66.0,192.51
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,1,24.450012,162.0,171.51
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,1,25.450012,232.0,184.22
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,1,26.25,121.0,192.8
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,1,24.050018,367.0,174.61
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,1,22.350006,103.0,154.39
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,1,27.350006,210.0,162.09999
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,1,27.050018,246.0,170.76
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,1,25.550018,175.0,118.09
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,2,24.25,178.0,135.84999
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,2,26.050018,221.0,133.62999
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,2,23.450012,47.0,140.28
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,2,26.650024,284.0,123.049995
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,2,26.450012,209.0,112.75
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,2,29.050018,86.0,172.59999
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,2,28.25,93.0,152.56
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,2,25.950012,77.0,144.56999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,2,26.350006,50.0,149.51
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,2,26.150024,133.0,151.33
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,2,26.950012,48.0,148.43
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,2,26.050018,87.0,150.68
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,2,18.050018,83.0,131.7
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,2,27.75,54.0,145.15
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,2,23.550018,162.0,126.11
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,2,17.75,273.0,107.42
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,2,28.150024,162.0,145.16
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,2,24.150024,68.0,142.52
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,2,25.450012,129.0,155.64
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,2,25.350006,154.0,141.75
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,2,23.050018,204.0,127.6
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,2,21.550018,156.0,118.25
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,2,26.050018,354.0,123.78
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,2,26.650024,286.0,128.84
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,2,25.550018,68.0,105.75
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,3,23.350006,258.0,127.53
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,3,26.350006,278.0,142.8
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,3,23.150024,144.0,144.22
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,3,26.25,406.0,116.159996
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,3,26.050018,331.0,111.159996
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,3,28.950012,97.0,184.94
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,3,27.25,134.0,158.01999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,3,24.850006,193.0,141.26
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,3,26.050018,99.0,154.78
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,3,26.550018,109.0,151.95999
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,3,27.25,7.0,168.12
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,3,26.350006,119.0,156.98999
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,3,17.25,252.0,112.36
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,3,26.150024,151.0,120.399994
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,3,22.350006,190.0,112.04
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,3,16.950012,220.0,91.17
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,3,27.650024,75.0,149.59999
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,3,23.150024,112.0,139.91
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,3,23.950012,79.0,155.15
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,3,24.75,110.0,150.20999
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,3,22.550018,129.0,131.62999
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,3,20.25,182.0,103.189995
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,3,24.75,252.0,107.61
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,3,26.550018,262.0,140.87
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,3,25.650024,104.0,118.09
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,4,24.150024,176.0,117.369995
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,4,26.450012,269.0,126.149994
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,4,23.350006,220.0,128.65
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,4,26.450012,455.0,118.25
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,4,26.75,177.0,118.54
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,4,29.350006,0.0,172.5
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,4,27.25,142.0,146.8
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,4,24.950012,62.0,141.73999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,4,26.75,22.0,149.84999
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,4,26.350006,150.0,125.34
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,4,26.350006,124.0,134.83
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,4,25.850006,60.0,125.14
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,4,15.25,46.0,94.4
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,4,24.650024,26.0,104.88
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,4,21.050018,57.0,94.17
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,4,15.950012,52.0,89.14
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,4,27.25,36.0,128.37
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,4,19.950012,106.0,99.579994
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,4,21.150024,31.0,113.619995
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,4,22.950012,72.0,119.39
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,4,21.050018,82.0,110.24
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,4,18.350006,72.0,81.299995
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,4,23.150024,91.0,83.689995
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,4,26.550018,79.0,119.81
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,4,25.950012,125.0,114.2
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,5,22.650024,66.0,108.95
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,5,27.450012,45.0,148.31999
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,5,22.650024,58.0,127.649994
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,5,27.050018,303.0,134.86
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,5,26.550018,77.0,108.939995
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,5,27.650024,8.0,154.53
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,5,28.950012,30.0,170.87999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,5,25.650024,71.0,149.31
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,5,25.650024,109.0,126.99
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,5,25.950012,12.0,125.61
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,5,24.25,193.0,106.07
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,5,23.850006,6.0,103.25
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,5,13.25,62.0,76.89
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,5,22.550018,30.0,81.43
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,5,18.850006,49.0,71.68
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,5,13.350006,103.0,68.43
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,5,24.75,96.0,101.329994
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,5,17.050018,126.0,70.35
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,5,17.850006,110.0,79.78
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,5,19.450012,240.0,88.33
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,5,17.75,200.0,81.97
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,5,15.950012,168.0,61.239998
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,5,20.550018,138.0,63.289997
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,5,25.75,37.0,107.25
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,5,25.650024,122.0,104.03
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,6,22.450012,1.0,100.32
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,6,27.550018,1.0,148.75
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,6,22.350006,2.0,120.1
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,6,27.150024,242.0,137.48
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,6,27.050018,125.0,122.92
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,6,25.75,19.0,125.27
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,6,28.450012,71.0,144.65
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,6,24.950012,37.0,138.61
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,6,23.850006,365.0,106.46
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,6,25.350006,2.0,113.93
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,6,23.150024,195.0,90.07
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,6,22.950012,2.0,91.93
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,6,12.350006,35.0,72.75
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,6,21.650024,42.0,69.909996
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,6,18.050018,34.0,63.69
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,6,12.350006,74.0,63.39
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,6,24.050018,29.0,97.509995
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,6,15.050018,173.0,59.809998
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,6,15.75,88.0,63.89
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,6,19.150024,146.0,85.299995
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,6,16.950012,128.0,75.83
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,6,14.450012,197.0,57.21
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,6,19.350006,136.0,56.32
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,6,24.950012,11.0,99.79
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,6,26.050018,9.0,119.56
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,7,22.850006,3.0,104.189995
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,7,27.950012,1.0,159.8
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,7,23.050018,0.0,132.44
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,7,27.150024,152.0,143.08
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,7,27.350006,52.0,133.56999
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,7,25.350006,23.0,138.84
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,7,28.150024,36.0,151.29
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,7,24.950012,11.0,152.5
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,7,22.950012,240.0,105.75
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,7,25.650024,0.0,127.329994
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,7,22.850006,81.0,107.6
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,7,23.050018,1.0,102.369995
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,7,13.650024,15.0,85.84
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,7,22.150024,7.0,72.979996
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,7,18.050018,58.0,65.45
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,7,12.950012,27.0,66.5
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,7,22.350006,109.0,96.25
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,7,14.650024,184.0,58.6
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,7,14.550018,78.0,64.79
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,7,17.450012,452.0,73.24
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,7,16.25,565.0,68.479996
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,7,14.950012,177.0,57.11
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,7,19.25,77.0,52.829998
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,7,24.450012,22.0,103.14
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,7,26.450012,1.0,135.11
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,8,24.350006,3.0,130.8
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,8,28.75,0.0,177.54
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,8,23.75,0.0,157.89
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,8,27.75,85.0,162.34
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,8,29.25,40.0,164.31999
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,8,25.650024,2.0,166.03
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,8,28.450012,1.0,182.25
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,8,25.950012,1.0,187.79
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,8,23.050018,99.0,126.049995
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,8,26.050018,0.0,148.58
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,8,22.350006,107.0,115.09
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,8,23.650024,1.0,121.869995
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,8,12.650024,33.0,104.53
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,8,22.450012,14.0,101.909996
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,8,19.75,42.0,94.13
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,8,13.75,9.0,101.79
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,8,27.150024,5.0,150.3
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,8,19.75,123.0,104.36
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,8,18.950012,265.0,95.93
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,8,22.150024,103.0,133.2
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,8,19.350006,87.0,113.799995
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,8,17.450012,41.0,88.659996
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,8,21.25,36.0,79.32
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,8,27.550018,2.0,129.33
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,8,28.350006,0.0,151.37
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,9,27.150024,26.0,140.98
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,9,30.650024,16.0,173.44
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,9,27.650024,0.0,178.51999
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,9,28.150024,54.0,170.31
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,9,30.150024,8.0,179.48999
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,9,27.850006,1.0,188.94
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,9,28.550018,0.0,184.4
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,9,28.050018,0.0,189.12
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,9,24.25,28.0,136.68
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,9,29.25,0.0,172.3
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,9,24.75,12.0,138.67
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,9,28.25,0.0,157.14
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,9,16.350006,118.0,116.409996
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,9,23.650024,61.0,100.36
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,9,20.950012,140.0,107.369995
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,9,16.25,151.0,102.09
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,9,27.550018,154.0,149.41
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,9,16.950012,150.0,102.57
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,9,17.450012,57.0,114.64
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,9,22.850006,146.0,137.25
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,9,20.75,249.0,122.399994
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,9,18.050018,141.0,98.829994
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,9,21.350006,105.0,90.93
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,9,29.25,25.0,143.73999
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,9,28.25,1.0,156.81999
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,10,28.050018,50.0,166.68
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,10,30.150024,84.0,181.95
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,10,28.150024,91.0,199.22
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,10,28.550018,13.0,184.55
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,10,30.350006,65.0,186.09999
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,10,28.950012,3.0,212.08
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,10,28.850006,0.0,201.65
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,10,28.75,2.0,208.58
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,10,24.850006,25.0,159.47
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,10,30.050018,19.0,192.0
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,10,25.850006,14.0,166.04
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,10,28.950012,3.0,179.11
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,10,17.450012,35.0,145.11
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,10,24.950012,19.0,137.08
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,10,21.950012,50.0,138.34999
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,10,17.75,108.0,136.59
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,10,28.150024,24.0,172.44
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,10,18.25,370.0,115.649994
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,10,18.950012,304.0,132.81
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,10,24.25,118.0,159.62
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,10,22.25,298.0,145.19
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,10,18.050018,300.0,95.369995
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,10,21.050018,184.0,100.57
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,10,28.950012,16.0,157.92
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,10,27.75,14.0,162.67
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,11,25.950012,255.0,161.53
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,11,28.25,133.0,170.87
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,11,26.350006,310.0,169.23
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,11,28.550018,44.0,173.0
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,11,29.550018,63.0,166.45
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,11,31.350006,2.0,213.90999
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,11,29.050018,1.0,192.01999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,11,28.850006,9.0,197.26
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,11,25.850006,6.0,169.7
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,11,29.550018,118.0,170.81999
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,11,28.050018,3.0,184.12
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,11,28.75,94.0,167.76
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,11,17.850006,156.0,116.18
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,11,25.550018,70.0,123.45
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,11,22.150024,195.0,118.46
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,11,17.650024,222.0,98.799995
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,11,29.050018,121.0,173.01999
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,11,20.450012,150.0,134.87
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,11,21.450012,234.0,154.95999
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,11,23.75,305.0,130.95999
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,11,21.850006,353.0,112.299995
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,11,18.75,176.0,93.049995
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2015,11,22.550018,213.0,100.82
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2015,11,28.650024,132.0,168.78
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2015,11,27.75,76.0,157.06
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2015,12,25.450012,146.0,171.95
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2015,12,28.350006,121.0,181.83
POSSE,GO,-14.089167,-46.366389,830.0,A017,2015,12,25.850006,70.0,196.2
BELEM,PA,-1.411111,-48.439444,21.17,A201,2015,12,28.25,96.0,166.09
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2015,12,29.550018,68.0,170.69
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2015,12,30.450012,45.0,213.04999
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2015,12,29.350006,27.0,190.83
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2015,12,28.950012,32.0,196.06
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2015,12,26.150024,49.0,162.03
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2015,12,29.650024,12.0,196.76999
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2015,12,28.050018,6.0,192.22
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2015,12,28.25,70.0,183.87999
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2015,12,18.25,157.0,154.20999
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2015,12,27.450012,56.0,168.72
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2015,12,23.350006,151.0,140.62999
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2015,12,18.050018,274.0,112.47
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2015,12,29.150024,159.0,197.7
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2015,12,23.350006,276.0,145.58
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2015,12,24.450012,373.0,171.84999
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2015,12,24.550018,483.0,147.52
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2015,12,22.75,302.0,128.53
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2015,12,21.350006,182.0,126.39
