Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2010,12,24.450000000000003,408.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2010,12,24.15,274.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2010,12,29.200000000000003,132.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2010,12,26.950000000000003,130.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2010,12,26.550000000000004,196.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2010,12,27.6,207.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2010,12,26.5,41.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2010,12,24.550000000000004,88.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2010,12,23.6,318.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2010,12,23.75,209.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2010,12,22.15,281.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2010,12,18.85,291.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2010,12,26.200000000000003,206.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2010,12,26.25,176.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2010,12,24.3,149.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2010,12,25.25,131.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2010,12,19.7,243.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2010,12,16.4,466.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2010,12,21.55,344.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2010,12,25.55,189.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,1,24.300000000000004,166.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,1,24.8,140.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,1,26.35,192.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,1,24.700000000000003,166.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,1,24.25,181.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,1,24.3,283.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,1,23.700000000000003,150.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,1,28.4,288.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,1,26.450000000000003,341.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,1,25.650000000000002,518.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,1,26.85,220.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,1,25.800000000000004,121.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,1,24.200000000000003,128.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,1,26.5,412.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,1,25.1,118.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,1,23.8,201.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,1,19.8,361.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,1,26.950000000000003,280.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,1,26.0,182.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,1,26.25,119.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,1,27.15,95.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,1,21.75,267.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,1,19.700000000000003,633.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,1,22.55,478.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,1,24.85,409.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,2,24.15,145.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,2,25.200000000000003,45.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,2,26.550000000000004,179.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,2,23.950000000000003,167.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,2,24.150000000000002,206.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,2,24.3,247.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,2,25.05,15.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,2,28.35,221.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,2,26.5,349.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,2,25.75,359.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,2,26.450000000000003,378.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,2,26.050000000000004,99.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,2,24.300000000000004,189.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,2,25.550000000000004,417.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,2,25.5,187.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,2,23.700000000000003,184.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,2,19.950000000000003,199.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,2,27.6,173.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,2,25.6,441.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,2,25.5,104.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,2,25.6,147.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,2,21.25,288.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,2,17.05,302.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,2,23.05,297.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,2,24.6,337.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,3,23.55,235.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,3,25.800000000000004,113.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,3,26.650000000000002,210.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,3,24.200000000000003,160.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,3,23.5,306.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,3,23.5,315.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,3,23.25,182.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,3,27.450000000000003,142.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,3,25.650000000000002,368.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,3,25.8,541.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,3,26.85,296.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,3,26.200000000000003,114.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,3,25.1,87.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,3,23.950000000000003,172.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,3,23.450000000000003,85.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,3,21.450000000000003,81.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,3,17.4,400.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,3,24.950000000000003,299.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,3,26.1,426.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,3,23.35,85.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,3,23.700000000000003,64.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,3,19.05,126.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,3,14.75,200.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,3,20.4,159.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,3,25.200000000000003,343.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,4,24.1,52.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,4,24.200000000000003,97.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,4,26.25,177.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,4,24.0,78.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,4,23.75,89.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,4,24.4,59.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,4,22.5,68.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,4,27.35,137.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,4,26.75,164.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,4,25.75,581.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,4,27.050000000000004,318.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,4,25.200000000000003,68.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,4,23.75,352.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,4,22.85,157.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,4,21.35,140.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,4,19.950000000000003,86.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,4,17.3,211.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,4,24.900000000000002,228.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,4,26.550000000000004,224.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,4,20.55,132.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,4,20.650000000000002,102.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,4,17.55,85.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,4,14.850000000000001,174.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,4,20.0,121.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,4,25.150000000000002,227.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,5,22.95,12.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,5,22.3,125.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,5,25.950000000000003,135.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,5,23.1,48.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,5,22.85,19.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,5,22.8,2.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,5,20.75,11.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,5,23.85,2.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,5,23.9,2.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,5,26.35,469.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,5,27.65,191.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,5,23.6,38.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,5,22.650000000000002,518.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,5,19.1,44.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,5,17.3,26.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,5,16.3,13.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,5,13.700000000000001,33.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,5,21.450000000000003,36.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,5,26.0,94.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,5,16.85,68.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,5,16.5,101.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,5,14.0,53.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,5,11.0,26.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,5,16.8,24.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,5,24.75,22.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,6,22.450000000000003,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,6,21.6,76.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,6,25.55,60.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,6,23.6,5.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,6,22.55,1.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,6,21.450000000000003,13.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,6,20.1,0.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,6,22.6,31.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,6,23.35,31.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,6,26.950000000000003,221.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,6,28.150000000000002,111.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,6,23.700000000000003,3.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,6,22.1,174.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,6,17.0,97.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,6,15.600000000000001,111.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,6,14.600000000000001,112.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,6,12.8,53.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,6,20.4,63.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,6,26.8,40.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,6,14.5,133.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,6,13.399999999999999,86.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,6,12.0,113.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,6,8.950000000000001,59.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,6,15.400000000000002,71.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,6,23.950000000000003,0.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,7,21.8,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,7,20.9,30.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,7,25.700000000000003,43.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,7,23.400000000000002,3.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,7,22.200000000000003,0.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,7,21.95,0.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,7,19.7,0.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,7,23.450000000000003,26.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,7,23.65,3.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,7,26.6,184.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,7,28.05,47.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,7,21.400000000000002,5.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,7,21.15,294.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,7,17.5,108.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,7,16.55,172.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,7,16.15,135.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,7,13.15,7.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,7,20.9,8.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,7,26.950000000000003,0.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,7,13.8,157.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,7,12.600000000000001,68.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,7,12.55,116.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,7,9.5,4.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,7,16.6,8.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,7,23.75,1.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,8,23.6,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,8,21.650000000000002,54.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,8,26.65,10.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,8,24.700000000000003,4.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,8,24.25,0.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,8,24.550000000000004,0.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,8,22.05,0.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,8,24.5,20.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,8,24.6,16.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,8,27.05,157.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,8,29.1,60.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,8,23.3,18.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,8,21.25,155.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,8,18.35,214.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,8,17.8,44.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,8,17.1,110.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,8,14.850000000000001,20.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,8,22.150000000000002,25.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,8,26.8,19.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,8,15.200000000000001,140.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,8,14.400000000000002,63.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,8,13.75,316.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,8,11.400000000000002,62.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,8,17.4,48.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,8,25.9,0.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,9,24.65,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,9,21.75,23.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,9,27.75,1.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,9,24.6,0.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,9,25.150000000000002,1.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,9,26.1,2.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,9,22.5,0.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,9,27.25,27.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,9,27.5,3.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,9,27.35,43.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,9,29.400000000000002,59.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,9,23.65,0.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,9,21.650000000000002,31.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,9,18.5,75.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,9,20.450000000000003,55.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,9,19.25,25.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,9,14.5,9.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,9,21.55,8.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,9,27.650000000000002,117.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,9,17.75,133.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,9,17.75,105.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,9,15.05,110.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,9,12.100000000000001,6.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,9,17.200000000000003,8.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,9,27.6,1.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,10,25.550000000000004,145.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,10,23.400000000000002,67.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,10,27.200000000000003,9.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,10,26.25,26.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,10,24.25,178.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,10,23.900000000000002,289.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,10,23.0,96.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,10,28.5,76.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,10,26.65,125.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,10,27.250000000000004,106.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,10,29.1,141.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,10,25.85,7.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,10,23.150000000000002,50.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,10,20.9,200.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,10,22.0,322.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,10,20.25,349.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2011,10,16.150000000000002,180.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,10,23.150000000000002,128.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2011,10,27.05,73.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2011,10,19.8,166.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2011,10,19.700000000000003,172.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2011,10,17.25,167.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2011,10,13.850000000000001,201.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,10,19.1,166.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2011,10,26.200000000000003,144.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2011,11,23.4,235.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2011,11,23.05,160.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2011,11,27.650000000000002,6.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2011,11,25.6,34.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2011,11,22.85,296.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2011,11,24.1,305.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,11,22.3,208.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2011,11,28.950000000000003,51.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2011,11,27.35,115.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2011,11,27.200000000000003,129.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2011,11,28.400000000000002,176.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2011,11,26.35,11.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2011,11,23.3,79.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,11,21.450000000000003,89.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2011,11,22.950000000000003,106.0
