variavel,ano,mes,encontrado,url
pr,2008,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2008/CHELSA_pr_10_2008_V.2.1.tif
pr,2008,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2008/CHELSA_pr_11_2008_V.2.1.tif
pr,2008,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2008/CHELSA_pr_12_2008_V.2.1.tif
pr,2009,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_01_2009_V.2.1.tif
pr,2009,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_02_2009_V.2.1.tif
pr,2009,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_03_2009_V.2.1.tif
pr,2009,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_04_2009_V.2.1.tif
pr,2009,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_05_2009_V.2.1.tif
pr,2009,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_06_2009_V.2.1.tif
pr,2009,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_07_2009_V.2.1.tif
pr,2009,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_08_2009_V.2.1.tif
pr,2009,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_09_2009_V.2.1.tif
pr,2009,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_10_2009_V.2.1.tif
pr,2009,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_11_2009_V.2.1.tif
pr,2009,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2009/CHELSA_pr_12_2009_V.2.1.tif
pr,2010,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_01_2010_V.2.1.tif
pr,2010,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_02_2010_V.2.1.tif
pr,2010,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_03_2010_V.2.1.tif
pr,2010,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_04_2010_V.2.1.tif
pr,2010,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_05_2010_V.2.1.tif
pr,2010,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_06_2010_V.2.1.tif
pr,2010,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_07_2010_V.2.1.tif
pr,2010,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_08_2010_V.2.1.tif
pr,2010,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_09_2010_V.2.1.tif
pr,2010,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_10_2010_V.2.1.tif
pr,2010,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_11_2010_V.2.1.tif
pr,2010,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2010/CHELSA_pr_12_2010_V.2.1.tif
pr,2011,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_01_2011_V.2.1.tif
pr,2011,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_02_2011_V.2.1.tif
pr,2011,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_03_2011_V.2.1.tif
pr,2011,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_04_2011_V.2.1.tif
pr,2011,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_05_2011_V.2.1.tif
pr,2011,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_06_2011_V.2.1.tif
pr,2011,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_07_2011_V.2.1.tif
pr,2011,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_08_2011_V.2.1.tif
pr,2011,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_09_2011_V.2.1.tif
pr,2011,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_10_2011_V.2.1.tif
pr,2011,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_11_2011_V.2.1.tif
pr,2011,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2011/CHELSA_pr_12_2011_V.2.1.tif
pr,2012,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_01_2012_V.2.1.tif
pr,2012,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_02_2012_V.2.1.tif
pr,2012,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_03_2012_V.2.1.tif
pr,2012,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_04_2012_V.2.1.tif
pr,2012,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_05_2012_V.2.1.tif
pr,2012,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_06_2012_V.2.1.tif
pr,2012,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_07_2012_V.2.1.tif
pr,2012,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_08_2012_V.2.1.tif
pr,2012,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_09_2012_V.2.1.tif
pr,2012,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_10_2012_V.2.1.tif
pr,2012,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_11_2012_V.2.1.tif
pr,2012,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2012/CHELSA_pr_12_2012_V.2.1.tif
pr,2013,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_01_2013_V.2.1.tif
pr,2013,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_02_2013_V.2.1.tif
pr,2013,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_03_2013_V.2.1.tif
pr,2013,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_04_2013_V.2.1.tif
pr,2013,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_05_2013_V.2.1.tif
pr,2013,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_06_2013_V.2.1.tif
pr,2013,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_07_2013_V.2.1.tif
pr,2013,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_08_2013_V.2.1.tif
pr,2013,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_09_2013_V.2.1.tif
pr,2013,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_10_2013_V.2.1.tif
pr,2013,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_11_2013_V.2.1.tif
pr,2013,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2013/CHELSA_pr_12_2013_V.2.1.tif
pr,2014,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_01_2014_V.2.1.tif
pr,2014,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_02_2014_V.2.1.tif
pr,2014,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_03_2014_V.2.1.tif
pr,2014,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_04_2014_V.2.1.tif
pr,2014,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_05_2014_V.2.1.tif
pr,2014,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_06_2014_V.2.1.tif
pr,2014,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_07_2014_V.2.1.tif
pr,2014,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_08_2014_V.2.1.tif
pr,2014,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_09_2014_V.2.1.tif
pr,2014,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_10_2014_V.2.1.tif
pr,2014,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_11_2014_V.2.1.tif
pr,2014,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2014/CHELSA_pr_12_2014_V.2.1.tif
pr,2015,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_01_2015_V.2.1.tif
pr,2015,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_02_2015_V.2.1.tif
pr,2015,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_03_2015_V.2.1.tif
pr,2015,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_04_2015_V.2.1.tif
pr,2015,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_05_2015_V.2.1.tif
pr,2015,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_06_2015_V.2.1.tif
pr,2015,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_07_2015_V.2.1.tif
pr,2015,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_08_2015_V.2.1.tif
pr,2015,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_09_2015_V.2.1.tif
pr,2015,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_10_2015_V.2.1.tif
pr,2015,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_11_2015_V.2.1.tif
pr,2015,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2015/CHELSA_pr_12_2015_V.2.1.tif
pr,2016,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_01_2016_V.2.1.tif
pr,2016,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_02_2016_V.2.1.tif
pr,2016,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_03_2016_V.2.1.tif
pr,2016,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_04_2016_V.2.1.tif
pr,2016,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_05_2016_V.2.1.tif
pr,2016,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_06_2016_V.2.1.tif
pr,2016,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_07_2016_V.2.1.tif
pr,2016,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_08_2016_V.2.1.tif
pr,2016,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_09_2016_V.2.1.tif
pr,2016,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_10_2016_V.2.1.tif
pr,2016,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_11_2016_V.2.1.tif
pr,2016,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2016/CHELSA_pr_12_2016_V.2.1.tif
pr,2017,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_01_2017_V.2.1.tif
pr,2017,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_02_2017_V.2.1.tif
pr,2017,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_03_2017_V.2.1.tif
pr,2017,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_04_2017_V.2.1.tif
pr,2017,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_05_2017_V.2.1.tif
pr,2017,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_06_2017_V.2.1.tif
pr,2017,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_07_2017_V.2.1.tif
pr,2017,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_08_2017_V.2.1.tif
pr,2017,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_09_2017_V.2.1.tif
pr,2017,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_10_2017_V.2.1.tif
pr,2017,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_11_2017_V.2.1.tif
pr,2017,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2017/CHELSA_pr_12_2017_V.2.1.tif
pr,2018,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_01_2018_V.2.1.tif
pr,2018,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_02_2018_V.2.1.tif
pr,2018,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_03_2018_V.2.1.tif
pr,2018,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_04_2018_V.2.1.tif
pr,2018,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_05_2018_V.2.1.tif
pr,2018,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_06_2018_V.2.1.tif
pr,2018,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_07_2018_V.2.1.tif
pr,2018,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_08_2018_V.2.1.tif
pr,2018,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_09_2018_V.2.1.tif
pr,2018,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_10_2018_V.2.1.tif
pr,2018,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_11_2018_V.2.1.tif
pr,2018,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2018/CHELSA_pr_12_2018_V.2.1.tif
pr,2019,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_01_2019_V.2.1.tif
pr,2019,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_02_2019_V.2.1.tif
pr,2019,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_03_2019_V.2.1.tif
pr,2019,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_04_2019_V.2.1.tif
pr,2019,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_05_2019_V.2.1.tif
pr,2019,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_06_2019_V.2.1.tif
pr,2019,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_07_2019_V.2.1.tif
pr,2019,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_08_2019_V.2.1.tif
pr,2019,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_09_2019_V.2.1.tif
pr,2019,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_10_2019_V.2.1.tif
pr,2019,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_11_2019_V.2.1.tif
pr,2019,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2019/CHELSA_pr_12_2019_V.2.1.tif
pr,2020,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_01_2020_V.2.1.tif
pr,2020,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_02_2020_V.2.1.tif
pr,2020,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_03_2020_V.2.1.tif
pr,2020,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_04_2020_V.2.1.tif
pr,2020,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_05_2020_V.2.1.tif
pr,2020,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_06_2020_V.2.1.tif
pr,2020,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_07_2020_V.2.1.tif
pr,2020,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_08_2020_V.2.1.tif
pr,2020,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_09_2020_V.2.1.tif
pr,2020,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_10_2020_V.2.1.tif
pr,2020,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_11_2020_V.2.1.tif
pr,2020,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/pr/2020/CHELSA_pr_12_2020_V.2.1.tif
tas,1991,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_01_1991_V.2.1.tif
tas,1991,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_02_1991_V.2.1.tif
tas,1991,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_03_1991_V.2.1.tif
tas,1991,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_04_1991_V.2.1.tif
tas,1991,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_05_1991_V.2.1.tif
tas,1991,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_06_1991_V.2.1.tif
tas,1991,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_07_1991_V.2.1.tif
tas,1991,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_08_1991_V.2.1.tif
tas,1991,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_09_1991_V.2.1.tif
tas,1991,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_10_1991_V.2.1.tif
tas,1991,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_11_1991_V.2.1.tif
tas,1991,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1991/CHELSA_tas_12_1991_V.2.1.tif
tas,1992,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_01_1992_V.2.1.tif
tas,1992,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_02_1992_V.2.1.tif
tas,1992,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_03_1992_V.2.1.tif
tas,1992,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_04_1992_V.2.1.tif
tas,1992,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_05_1992_V.2.1.tif
tas,1992,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_06_1992_V.2.1.tif
tas,1992,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_07_1992_V.2.1.tif
tas,1992,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_08_1992_V.2.1.tif
tas,1992,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_09_1992_V.2.1.tif
tas,1992,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_10_1992_V.2.1.tif
tas,1992,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_11_1992_V.2.1.tif
tas,1992,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1992/CHELSA_tas_12_1992_V.2.1.tif
tas,1993,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_01_1993_V.2.1.tif
tas,1993,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_02_1993_V.2.1.tif
tas,1993,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_03_1993_V.2.1.tif
tas,1993,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_04_1993_V.2.1.tif
tas,1993,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_05_1993_V.2.1.tif
tas,1993,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_06_1993_V.2.1.tif
tas,1993,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_07_1993_V.2.1.tif
tas,1993,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_08_1993_V.2.1.tif
tas,1993,9,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_09_1993_V.2.1.tif
tas,1993,10,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_10_1993_V.2.1.tif
tas,1993,11,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_11_1993_V.2.1.tif
tas,1993,12,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1993/CHELSA_tas_12_1993_V.2.1.tif
tas,1994,1,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1994/CHELSA_tas_01_1994_V.2.1.tif
tas,1994,2,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1994/CHELSA_tas_02_1994_V.2.1.tif
tas,1994,3,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1994/CHELSA_tas_03_1994_V.2.1.tif
tas,1994,4,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1994/CHELSA_tas_04_1994_V.2.1.tif
tas,1994,5,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1994/CHELSA_tas_05_1994_V.2.1.tif
tas,1994,6,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1994/CHELSA_tas_06_1994_V.2.1.tif
tas,1994,7,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1994/CHELSA_tas_07_1994_V.2.1.tif
tas,1994,8,True,https://os.unil.cloud.switch.ch/chelsa02/chelsa/global/monthly/tas/1994/CHELSA_tas_08_1994_V.2.1.tif
